ccp_mapping,source_name,pollutant,year,value,units
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2010,9.28404518027114e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2011,9.20135327988005e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2012,9.11866137948897e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2013,9.03596947909789e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2014,8.9532775787068e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2015,8.87058567831575e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2016,8.81187338534363e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2017,8.71643395409723e-4,megatonnes of co2 equivelant
Agriculture,Horses Wastes - Indirect Volatilisation,N2O,2018,8.69853906073855e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,1990,0.008023753272410864,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,1995,0.007437015381632573,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,1998,0.0077036907769359965,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,1999,0.007702561240886277,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2000,0.007594616945799711,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2001,0.006761879869495136,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2002,0.006840599883765995,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2003,0.006921677221161993,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2004,0.006962992166620277,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2005,0.006651919300022869,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2006,0.006783549656057432,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2007,0.0067245254092562785,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2008,0.006514903027493142,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2009,0.006236434029741138,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2010,0.00597932869502886,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2011,0.005683343804021718,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2012,0.005605140056487721,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2013,0.005619596545514296,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2014,0.005515345797804856,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2015,0.005535255852349148,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2016,0.0055482431099322885,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2017,0.005178201302481436,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Deposition,N2O,2018,0.0050983446360867695,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,1990,2.1686022510334298e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,1995,1.9969367847e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,1998,2.05984580662771e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,1999,2.04339663357657e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2000,2.00287023724229e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2001,1.77515954428371e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2002,1.76369702217657e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2003,1.78350427489457e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2004,1.80105410294229e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2005,1.59918438177143e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2006,1.66072648706486e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2007,1.6426728121539998e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2008,1.58920010232971e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2009,1.49353926370943e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2010,1.44445001911257e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2011,1.39970330969857e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2012,1.3817256370908602e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2013,1.3622058303197098e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2014,1.3417837142442902e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2015,1.36160471629914e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2016,1.356997947624e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2017,1.27989139305029e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Beef females for slaughter - Indirect Leach,N2O,2018,1.2601532921102502e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,1990,4.7864080516151375e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,1995,5.037339903171708e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,1998,5.337527055312572e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,1999,5.346972853011428e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2000,5.316714100019144e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2001,5.152582745803436e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2002,5.321363008320861e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2003,5.402666705665432e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2004,5.49807587349428e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2005,7.85780881940058e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2006,7.35450308662458e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2007,7.49842097789401e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2008,7.3695776313123e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2009,7.431627335842279e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2010,7.658768596650289e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2011,7.42993234853885e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2012,7.419795795694859e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2013,7.071683136722288e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2014,7.403873951694e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2015,7.56894282280714e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2016,7.52436131382257e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2017,7.99711073877571e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Deposition,N2O,2018,7.873781697071321e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,1990,7.8925328757e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,1995,8.080235964994281e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,1998,8.41530530462286e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,1999,8.38264099929142e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2000,8.28680280635428e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2001,7.98731574463428e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2002,8.203459913911421e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2003,8.28046761711714e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2004,8.378333974214281e-6,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2005,1.2959049372280001e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2006,1.220047500144e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2007,1.23362291521857e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2008,1.21009207365829e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2009,1.20911588010714e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2010,1.23635795198143e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2011,1.20059193561686e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2012,1.19852192169914e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2013,1.14718709022657e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2014,1.1927780504137102e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2015,1.2169183016759999e-005,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2016,1.2075372608671401e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2017,1.27318695303486e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Bulls for breeding - Indirect Leach,N2O,2018,1.25355224595659e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,1990,0.0029281073118207395,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,1995,0.00367805509317306,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,1998,0.003014343001238804,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,1999,0.0031013496207649978,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2000,0.0034875038253537423,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2001,0.004215539886979138,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2002,0.004039828794527426,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2003,0.004342600769081146,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2004,0.004504651511136854,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2005,0.004508171491223716,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2006,0.003572569153713996,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2007,0.003423142789677592,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2008,0.003098522339817768,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2009,0.0030395705933855435,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2010,0.00336076878609843,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2011,0.003083069159531428,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2012,0.002947474283293572,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2013,0.0029593559816175137,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2014,0.00261377211532769,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2015,0.002285153375964173,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2016,0.0023542969838573446,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2017,0.002035504380759143,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Deposition,N2O,2018,0.00200411344309875,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,1990,7.315477895345721e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,1995,9.0012318033e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,1998,7.22548734065714e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,1999,7.39356683748572e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2000,8.344805550620001e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2001,1.00415626462486e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2002,9.52530028786286e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2003,1.021466247032e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2004,1.06105898327e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2005,1.03776467188743e-4,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2006,8.417773470040001e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2007,8.08414854364858e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2008,7.310217871377141e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2009,7.131282045957139e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2010,7.92213500455142e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2011,7.32748534983142e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2012,7.04232048356572e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2013,7.005661050174281e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2014,6.15672290093142e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2015,5.44929428839714e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2016,5.60033185190286e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2017,4.85036556525714e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cereal fed bull - Indirect Leach,N2O,2018,4.77556468321123e-5,megatonnes of co2 equivelant
Agriculture,Other cattle - Cows - Indirect Deposition,N2O,1990,0.01152487442352085,megatonnes of co2 equivelant
Agriculture,Other cattle - Cows - Indirect Deposition,N2O,1995,0.012598629180867712,megatonnes of co2 equivelant
Agriculture,Other cattle - Cows - Indirect Deposition,N2O,1998,0.01319715375610971,megatonnes of co2 equivelant
Agriculture,Other cattle - Cows - Indirect Deposition,N2O,1999,0.012973604985216849,megatonnes of co2 equivelant
